ola,fecha_aprox,marca,brand_id,metrica,valor,n_total,es_kavak
Ola 3,2022-Q2,Lotes de autos usados,8,Awareness_Espontanea,3.33,900,False
Ola 3,2022-Q2,Lotes de autos usados,8,Awareness_Asistida,41.22,900,False
Ola 3,2022-Q2,Lotes de autos usados,8,Consideracion,13.78,900,False
Ola 3,2022-Q2,Lotes de autos usados,8,Intencion_Compra_1a,1.22,900,False
Ola 3,2022-Q2,Lotes de autos usados,8,Intencion_Compra_Total,4.89,900,False
Ola 3,2022-Q2,Lotes de autos usados,8,Experiencia_Compra_Pasada,17.11,900,False
Ola 3,2022-Q2,Lotes de autos usados,8,Experiencia_Venta_Pasada,9.78,900,False
Ola 3,2022-Q2,Seminuevos (Agencias),9,Top_of_Mind,0.89,900,False
Ola 3,2022-Q2,Seminuevos (Agencias),9,Awareness_Espontanea,3.89,900,False
Ola 3,2022-Q2,Seminuevos (Agencias),9,Awareness_Asistida,59.56,900,False
Ola 3,2022-Q2,Seminuevos (Agencias),9,Consideracion,25.44,900,False
Ola 3,2022-Q2,Seminuevos (Agencias),9,Intencion_Compra_1a,2.78,900,False
Ola 3,2022-Q2,Seminuevos (Agencias),9,Intencion_Compra_Total,9.22,900,False
Ola 3,2022-Q2,Seminuevos (Agencias),9,Experiencia_Compra_Pasada,34.33,900,False
Ola 3,2022-Q2,Seminuevos (Agencias),9,Experiencia_Venta_Pasada,28.22,900,False
Ola 3,2022-Q2,Clasificados periódicos,10,Top_of_Mind,0.44,900,False
Ola 3,2022-Q2,Clasificados periódicos,10,Awareness_Espontanea,2.67,900,False
Ola 3,2022-Q2,Clasificados periódicos,10,Awareness_Asistida,38.22,900,False
Ola 3,2022-Q2,Clasificados periódicos,10,Consideracion,9.22,900,False
Ola 3,2022-Q2,Clasificados periódicos,10,Intencion_Compra_1a,1.0,900,False
Ola 3,2022-Q2,Clasificados periódicos,10,Intencion_Compra_Total,3.44,900,False
Ola 3,2022-Q2,Clasificados periódicos,10,Experiencia_Compra_Pasada,11.78,900,False
Ola 3,2022-Q2,Clasificados periódicos,10,Experiencia_Venta_Pasada,6.11,900,False
Ola 3,2022-Q2,Autocosmos.com,11,Top_of_Mind,1.0,900,False
Ola 3,2022-Q2,Autocosmos.com,11,Awareness_Espontanea,7.78,900,False
Ola 3,2022-Q2,Autocosmos.com,11,Awareness_Asistida,20.89,900,False
Ola 3,2022-Q2,Autocosmos.com,11,Consideracion,3.56,900,False
Ola 3,2022-Q2,Autocosmos.com,11,Intencion_Compra_1a,0.89,900,False
Ola 3,2022-Q2,Autocosmos.com,11,Intencion_Compra_Total,3.22,900,False
Ola 3,2022-Q2,Autocosmos.com,11,Experiencia_Compra_Pasada,8.56,900,False
Ola 3,2022-Q2,Autocosmos.com,11,Experiencia_Venta_Pasada,6.11,900,False
Ola 3,2022-Q2,Mercado/Tianguis,12,Top_of_Mind,1.56,900,False
Ola 3,2022-Q2,Mercado/Tianguis,12,Awareness_Espontanea,7.33,900,False
Ola 3,2022-Q2,Mercado/Tianguis,12,Awareness_Asistida,43.67,900,False
Ola 3,2022-Q2,Mercado/Tianguis,12,Consideracion,19.33,900,False
Ola 3,2022-Q2,Mercado/Tianguis,12,Intencion_Compra_1a,2.78,900,False
Ola 3,2022-Q2,Mercado/Tianguis,12,Intencion_Compra_Total,5.89,900,False
Ola 3,2022-Q2,Mercado/Tianguis,12,Experiencia_Compra_Pasada,14.67,900,False
Ola 3,2022-Q2,Mercado/Tianguis,12,Experiencia_Venta_Pasada,9.56,900,False
Ola 3,2022-Q2,Trato directo,13,Top_of_Mind,0.33,900,False
Ola 3,2022-Q2,Trato directo,13,Awareness_Espontanea,2.0,900,False
Ola 3,2022-Q2,Trato directo,13,Awareness_Asistida,34.67,900,False
Ola 3,2022-Q2,Trato directo,13,Consideracion,19.44,900,False
Ola 3,2022-Q2,Trato directo,13,Intencion_Compra_1a,3.22,900,False
Ola 3,2022-Q2,Trato directo,13,Intencion_Compra_Total,6.67,900,False
Ola 3,2022-Q2,Trato directo,13,Experiencia_Compra_Pasada,11.56,900,False
Ola 3,2022-Q2,Trato directo,13,Experiencia_Venta_Pasada,9.0,900,False
Ola 3,2022-Q2,Cambiauto.mx,14,Top_of_Mind,0.0,900,False
Ola 3,2022-Q2,Cambiauto.mx,14,Awareness_Espontanea,0.22,900,False
Ola 3,2022-Q2,Cambiauto.mx,14,Awareness_Asistida,14.89,900,False
Ola 3,2022-Q2,Cambiauto.mx,14,Consideracion,2.44,900,False
Ola 3,2022-Q2,Cambiauto.mx,14,Intencion_Compra_1a,0.56,900,False
Ola 3,2022-Q2,Cambiauto.mx,14,Intencion_Compra_Total,1.56,900,False
Ola 3,2022-Q2,Cambiauto.mx,14,Experiencia_Compra_Pasada,4.67,900,False
Ola 3,2022-Q2,Cambiauto.mx,14,Experiencia_Venta_Pasada,3.44,900,False
Ola 3,2022-Q2,Tipi Top,15,Top_of_Mind,0.0,900,False
Ola 3,2022-Q2,Tipi Top,15,Awareness_Espontanea,0.0,900,False
Ola 3,2022-Q2,Tipi Top,15,Awareness_Asistida,5.56,900,False
Ola 3,2022-Q2,Tipi Top,15,Consideracion,1.0,900,False
Ola 3,2022-Q2,Tipi Top,15,Intencion_Compra_1a,0.33,900,False
Ola 3,2022-Q2,Tipi Top,15,Intencion_Compra_Total,1.0,900,False
Ola 3,2022-Q2,Tipi Top,15,Experiencia_Compra_Pasada,2.33,900,False
Ola 3,2022-Q2,Tipi Top,15,Experiencia_Venta_Pasada,1.22,900,False
Ola 3,2022-Q2,soloautos.mx,16,Top_of_Mind,3.67,900,False
Ola 3,2022-Q2,soloautos.mx,16,Awareness_Espontanea,13.0,900,False
Ola 3,2022-Q2,soloautos.mx,16,Awareness_Asistida,49.78,900,False
Ola 3,2022-Q2,soloautos.mx,16,Consideracion,12.56,900,False
Ola 3,2022-Q2,soloautos.mx,16,Intencion_Compra_1a,2.0,900,False
Ola 3,2022-Q2,soloautos.mx,16,Intencion_Compra_Total,6.89,900,False
Ola 3,2022-Q2,soloautos.mx,16,Experiencia_Compra_Pasada,23.67,900,False
Ola 3,2022-Q2,soloautos.mx,16,Experiencia_Venta_Pasada,16.44,900,False
Ola 3,2022-Q2,Car One,17,Top_of_Mind,0.78,900,False
Ola 3,2022-Q2,Car One,17,Awareness_Espontanea,2.33,900,False
Ola 3,2022-Q2,Car One,17,Awareness_Asistida,24.33,900,False
Ola 3,2022-Q2,Car One,17,Consideracion,5.0,900,False
Ola 3,2022-Q2,Car One,17,Intencion_Compra_1a,0.67,900,False
Ola 3,2022-Q2,Car One,17,Intencion_Compra_Total,3.0,900,False
Ola 3,2022-Q2,Car One,17,Experiencia_Compra_Pasada,9.33,900,False
Ola 3,2022-Q2,Car One,17,Experiencia_Venta_Pasada,6.0,900,False
Ola 3,2022-Q2,Facebook Marketplace,78,Top_of_Mind,1.44,900,False
Ola 3,2022-Q2,Facebook Marketplace,78,Awareness_Espontanea,5.22,900,False
Ola 3,2022-Q2,Facebook Marketplace,78,Awareness_Asistida,0.0,900,False
Ola 3,2022-Q2,Facebook Marketplace,78,Consideracion,,900,False
Ola 3,2022-Q2,Facebook Marketplace,78,Intencion_Compra_1a,,900,False
Ola 3,2022-Q2,Facebook Marketplace,78,Intencion_Compra_Total,0.0,900,False
Ola 3,2022-Q2,Facebook Marketplace,78,Experiencia_Compra_Pasada,,900,False
Ola 3,2022-Q2,Facebook Marketplace,78,Experiencia_Venta_Pasada,,900,False
Ola 3,2022-Q2,O|X Autos,102,Top_of_Mind,1.44,900,False
Ola 3,2022-Q2,O|X Autos,102,Awareness_Espontanea,4.0,900,False
Ola 3,2022-Q2,O|X Autos,102,Awareness_Asistida,14.78,900,False
Ola 3,2022-Q2,O|X Autos,102,Consideracion,3.78,900,False
Ola 3,2022-Q2,O|X Autos,102,Intencion_Compra_1a,1.22,900,False
Ola 3,2022-Q2,O|X Autos,102,Intencion_Compra_Total,3.44,900,False
Ola 3,2022-Q2,O|X Autos,102,Experiencia_Compra_Pasada,5.89,900,False
Ola 3,2022-Q2,O|X Autos,102,Experiencia_Venta_Pasada,4.33,900,False
Ola 3,2022-Q2,SemiNuevos.com,111,Top_of_Mind,1.0,900,False
Ola 3,2022-Q2,SemiNuevos.com,111,Awareness_Espontanea,3.89,900,False
Ola 3,2022-Q2,SemiNuevos.com,111,Awareness_Asistida,0.0,900,False
Ola 3,2022-Q2,SemiNuevos.com,111,Consideracion,,900,False
Ola 3,2022-Q2,SemiNuevos.com,111,Intencion_Compra_1a,,900,False
Ola 3,2022-Q2,SemiNuevos.com,111,Intencion_Compra_Total,0.0,900,False
Ola 3,2022-Q2,SemiNuevos.com,111,Experiencia_Compra_Pasada,,900,False
Ola 3,2022-Q2,SemiNuevos.com,111,Experiencia_Venta_Pasada,,900,False
Ola 3,2022-Q2,Odetta,384,Top_of_Mind,0.0,900,False
Ola 3,2022-Q2,Odetta,384,Awareness_Espontanea,0.22,900,False
Ola 3,2022-Q2,Odetta,384,Awareness_Asistida,0.0,900,False
Ola 3,2022-Q2,Odetta,384,Consideracion,,900,False
Ola 3,2022-Q2,Odetta,384,Intencion_Compra_1a,,900,False
Ola 3,2022-Q2,Odetta,384,Intencion_Compra_Total,0.0,900,False
Ola 3,2022-Q2,Odetta,384,Experiencia_Compra_Pasada,,900,False
Ola 3,2022-Q2,Odetta,384,Experiencia_Venta_Pasada,,900,False
Ola 3,2022-Q2,Creditas,457,Top_of_Mind,0.0,900,False
Ola 3,2022-Q2,Creditas,457,Awareness_Espontanea,0.0,900,False
Ola 3,2022-Q2,Creditas,457,Awareness_Asistida,0.0,900,False
Ola 3,2022-Q2,Creditas,457,Consideracion,,900,False
Ola 3,2022-Q2,Creditas,457,Intencion_Compra_1a,,900,False
Ola 3,2022-Q2,Creditas,457,Intencion_Compra_Total,0.0,900,False
Ola 3,2022-Q2,Creditas,457,Experiencia_Compra_Pasada,,900,False
Ola 3,2022-Q2,Creditas,457,Experiencia_Venta_Pasada,,900,False
Ola 3,2022-Q2,Caranty,595,Top_of_Mind,0.0,900,False
Ola 3,2022-Q2,Caranty,595,Awareness_Espontanea,0.0,900,False
Ola 3,2022-Q2,Caranty,595,Awareness_Asistida,0.0,900,False
Ola 3,2022-Q2,Caranty,595,Consideracion,,900,False
Ola 3,2022-Q2,Caranty,595,Intencion_Compra_1a,,900,False
Ola 3,2022-Q2,Caranty,595,Intencion_Compra_Total,0.0,900,False
Ola 3,2022-Q2,Caranty,595,Experiencia_Compra_Pasada,,900,False
Ola 3,2022-Q2,Caranty,595,Experiencia_Venta_Pasada,,900,False
Ola 3,2022-Q2,Wahu,820,Top_of_Mind,0.0,900,False
Ola 3,2022-Q2,Wahu,820,Awareness_Espontanea,0.0,900,False
Ola 3,2022-Q2,Wahu,820,Awareness_Asistida,0.0,900,False
Ola 3,2022-Q2,Wahu,820,Consideracion,,900,False
Ola 3,2022-Q2,Wahu,820,Intencion_Compra_1a,,900,False
Ola 3,2022-Q2,Wahu,820,Intencion_Compra_Total,0.0,900,False
Ola 3,2022-Q2,Wahu,820,Experiencia_Compra_Pasada,,900,False
Ola 3,2022-Q2,Wahu,820,Experiencia_Venta_Pasada,,900,False
Ola 4,2022-Q3,KAVAK,1,Top_of_Mind,23.44,900,True
Ola 4,2022-Q3,KAVAK,1,Awareness_Espontanea,36.89,900,True
Ola 4,2022-Q3,KAVAK,1,Awareness_Asistida,59.33,900,True
Ola 4,2022-Q3,KAVAK,1,Consideracion,11.56,900,True
Ola 4,2022-Q3,KAVAK,1,Intencion_Compra_1a,3.22,900,True
Ola 4,2022-Q3,KAVAK,1,Intencion_Compra_Total,11.22,900,True
Ola 4,2022-Q3,KAVAK,1,NPS_Score,29.4,534,True
Ola 4,2022-Q3,KAVAK,1,NPS_Promotores_pct,29.11,900,True
Ola 4,2022-Q3,KAVAK,1,NPS_Detractores_pct,11.67,900,True
Ola 4,2022-Q3,KAVAK,1,NPS_Top2box_pct_recomendadores,49.06,534,True
Ola 4,2022-Q3,KAVAK,1,Brand_Satisfaction_Media,8.26,534,True
Ola 4,2022-Q3,KAVAK,1,Brand_Satisfaction_Top2box,52.62,534,True
Ola 4,2022-Q3,KAVAK,1,Brand_Affinity_Media,7.45,534,True
Ola 4,2022-Q3,KAVAK,1,Brand_Affinity_Top2box,39.7,534,True
Ola 4,2022-Q3,KAVAK,1,Experiencia_Compra_Pasada,32.89,900,True
Ola 4,2022-Q3,KAVAK,1,Experiencia_Venta_Pasada,27.78,900,True
Ola 4,2022-Q3,Segunda Mano Autos Usados,2,Top_of_Mind,6.0,900,False
Ola 4,2022-Q3,Segunda Mano Autos Usados,2,Awareness_Espontanea,23.22,900,False
Ola 4,2022-Q3,Segunda Mano Autos Usados,2,Awareness_Asistida,53.78,900,False
Ola 4,2022-Q3,Segunda Mano Autos Usados,2,Consideracion,13.22,900,False
Ola 4,2022-Q3,Segunda Mano Autos Usados,2,Intencion_Compra_1a,1.78,900,False
Ola 4,2022-Q3,Segunda Mano Autos Usados,2,Intencion_Compra_Total,6.33,900,False
Ola 4,2022-Q3,Segunda Mano Autos Usados,2,Experiencia_Compra_Pasada,18.89,900,False
Ola 4,2022-Q3,Segunda Mano Autos Usados,2,Experiencia_Venta_Pasada,10.44,900,False
Ola 4,2022-Q3,Mercado Libre,3,Top_of_Mind,13.56,900,False
Ola 4,2022-Q3,Mercado Libre,3,Awareness_Espontanea,41.33,900,False
Ola 4,2022-Q3,Mercado Libre,3,Awareness_Asistida,77.44,900,False
Ola 4,2022-Q3,Mercado Libre,3,Consideracion,19.44,900,False
Ola 4,2022-Q3,Mercado Libre,3,Intencion_Compra_1a,3.89,900,False
Ola 4,2022-Q3,Mercado Libre,3,Intencion_Compra_Total,11.0,900,False
Ola 4,2022-Q3,Mercado Libre,3,Experiencia_Compra_Pasada,43.22,900,False
Ola 4,2022-Q3,Mercado Libre,3,Experiencia_Venta_Pasada,27.33,900,False
Ola 4,2022-Q3,CarShop,4,Top_of_Mind,0.0,900,False
Ola 4,2022-Q3,CarShop,4,Awareness_Espontanea,0.11,900,False
Ola 4,2022-Q3,CarShop,4,Awareness_Asistida,8.78,900,False
Ola 4,2022-Q3,CarShop,4,Consideracion,0.78,900,False
Ola 4,2022-Q3,CarShop,4,Intencion_Compra_1a,0.33,900,False
Ola 4,2022-Q3,CarShop,4,Intencion_Compra_Total,0.89,900,False
Ola 4,2022-Q3,CarShop,4,Experiencia_Compra_Pasada,2.33,900,False
Ola 4,2022-Q3,CarShop,4,Experiencia_Venta_Pasada,1.22,900,False
Ola 4,2022-Q3,Vivanuncios,5,Top_of_Mind,1.22,900,False
Ola 4,2022-Q3,Vivanuncios,5,Awareness_Espontanea,5.33,900,False
Ola 4,2022-Q3,Vivanuncios,5,Awareness_Asistida,46.44,900,False
Ola 4,2022-Q3,Vivanuncios,5,Consideracion,6.67,900,False
Ola 4,2022-Q3,Vivanuncios,5,Intencion_Compra_1a,1.44,900,False
Ola 4,2022-Q3,Vivanuncios,5,Intencion_Compra_Total,5.0,900,False
Ola 4,2022-Q3,Vivanuncios,5,Experiencia_Compra_Pasada,14.22,900,False
Ola 4,2022-Q3,Vivanuncios,5,Experiencia_Venta_Pasada,7.56,900,False
Ola 4,2022-Q3,Trovit,6,Top_of_Mind,0.0,900,False
Ola 4,2022-Q3,Trovit,6,Awareness_Espontanea,1.0,900,False
Ola 4,2022-Q3,Trovit,6,Awareness_Asistida,20.22,900,False
Ola 4,2022-Q3,Trovit,6,Consideracion,1.67,900,False
Ola 4,2022-Q3,Trovit,6,Intencion_Compra_1a,0.56,900,False
Ola 4,2022-Q3,Trovit,6,Intencion_Compra_Total,1.78,900,False
Ola 4,2022-Q3,Trovit,6,Experiencia_Compra_Pasada,5.11,900,False
Ola 4,2022-Q3,Trovit,6,Experiencia_Venta_Pasada,2.44,900,False
Ola 4,2022-Q3,VendeTuAuto.com,7,Top_of_Mind,0.44,900,False
Ola 4,2022-Q3,VendeTuAuto.com,7,Awareness_Espontanea,2.44,900,False
Ola 4,2022-Q3,VendeTuAuto.com,7,Awareness_Asistida,20.78,900,False
Ola 4,2022-Q3,VendeTuAuto.com,7,Consideracion,3.0,900,False
Ola 4,2022-Q3,VendeTuAuto.com,7,Intencion_Compra_1a,0.67,900,False
Ola 4,2022-Q3,VendeTuAuto.com,7,Intencion_Compra_Total,3.11,900,False
Ola 4,2022-Q3,VendeTuAuto.com,7,Experiencia_Compra_Pasada,4.44,900,False
Ola 4,2022-Q3,VendeTuAuto.com,7,Experiencia_Venta_Pasada,2.56,900,False
Ola 4,2022-Q3,Lotes de autos usados,8,Top_of_Mind,1.44,900,False
Ola 4,2022-Q3,Lotes de autos usados,8,Awareness_Espontanea,6.78,900,False
Ola 4,2022-Q3,Lotes de autos usados,8,Awareness_Asistida,48.44,900,False
Ola 4,2022-Q3,Lotes de autos usados,8,Consideracion,15.44,900,False
Ola 4,2022-Q3,Lotes de autos usados,8,Intencion_Compra_1a,2.22,900,False
Ola 4,2022-Q3,Lotes de autos usados,8,Intencion_Compra_Total,6.67,900,False
Ola 4,2022-Q3,Lotes de autos usados,8,Experiencia_Compra_Pasada,17.89,900,False
Ola 4,2022-Q3,Lotes de autos usados,8,Experiencia_Venta_Pasada,10.78,900,False
Ola 4,2022-Q3,Seminuevos (Agencias),9,Top_of_Mind,2.22,900,False
Ola 4,2022-Q3,Seminuevos (Agencias),9,Awareness_Espontanea,8.0,900,False
Ola 4,2022-Q3,Seminuevos (Agencias),9,Awareness_Asistida,67.22,900,False
Ola 4,2022-Q3,Seminuevos (Agencias),9,Consideracion,28.44,900,False
Ola 4,2022-Q3,Seminuevos (Agencias),9,Intencion_Compra_1a,5.44,900,False
Ola 4,2022-Q3,Seminuevos (Agencias),9,Intencion_Compra_Total,14.0,900,False
Ola 4,2022-Q3,Seminuevos (Agencias),9,Experiencia_Compra_Pasada,37.0,900,False
Ola 4,2022-Q3,Seminuevos (Agencias),9,Experiencia_Venta_Pasada,31.0,900,False
Ola 4,2022-Q3,Clasificados periódicos,10,Top_of_Mind,0.22,900,False
Ola 4,2022-Q3,Clasificados periódicos,10,Awareness_Espontanea,3.44,900,False
Ola 4,2022-Q3,Clasificados periódicos,10,Awareness_Asistida,31.78,900,False
Ola 4,2022-Q3,Clasificados periódicos,10,Consideracion,6.89,900,False
Ola 4,2022-Q3,Clasificados periódicos,10,Intencion_Compra_1a,0.44,900,False
Ola 4,2022-Q3,Clasificados periódicos,10,Intencion_Compra_Total,2.67,900,False
Ola 4,2022-Q3,Clasificados periódicos,10,Experiencia_Compra_Pasada,9.78,900,False
Ola 4,2022-Q3,Clasificados periódicos,10,Experiencia_Venta_Pasada,4.67,900,False
Ola 4,2022-Q3,Autocosmos.com,11,Top_of_Mind,0.78,900,False
Ola 4,2022-Q3,Autocosmos.com,11,Awareness_Espontanea,4.78,900,False
Ola 4,2022-Q3,Autocosmos.com,11,Awareness_Asistida,17.78,900,False
Ola 4,2022-Q3,Autocosmos.com,11,Consideracion,1.67,900,False
Ola 4,2022-Q3,Autocosmos.com,11,Intencion_Compra_1a,0.44,900,False
Ola 4,2022-Q3,Autocosmos.com,11,Intencion_Compra_Total,1.78,900,False
Ola 4,2022-Q3,Autocosmos.com,11,Experiencia_Compra_Pasada,6.44,900,False
Ola 4,2022-Q3,Autocosmos.com,11,Experiencia_Venta_Pasada,3.33,900,False
Ola 4,2022-Q3,Mercado/Tianguis,12,Top_of_Mind,1.56,900,False
Ola 4,2022-Q3,Mercado/Tianguis,12,Awareness_Espontanea,8.89,900,False
Ola 4,2022-Q3,Mercado/Tianguis,12,Awareness_Asistida,53.0,900,False
Ola 4,2022-Q3,Mercado/Tianguis,12,Consideracion,18.0,900,False
Ola 4,2022-Q3,Mercado/Tianguis,12,Intencion_Compra_1a,3.56,900,False
Ola 4,2022-Q3,Mercado/Tianguis,12,Intencion_Compra_Total,7.67,900,False
Ola 4,2022-Q3,Mercado/Tianguis,12,Experiencia_Compra_Pasada,18.11,900,False
Ola 4,2022-Q3,Mercado/Tianguis,12,Experiencia_Venta_Pasada,10.11,900,False
Ola 4,2022-Q3,Trato directo,13,Top_of_Mind,0.44,900,False
Ola 4,2022-Q3,Trato directo,13,Awareness_Espontanea,2.89,900,False
Ola 4,2022-Q3,Trato directo,13,Awareness_Asistida,35.78,900,False
Ola 4,2022-Q3,Trato directo,13,Consideracion,20.78,900,False
Ola 4,2022-Q3,Trato directo,13,Intencion_Compra_1a,4.44,900,False
Ola 4,2022-Q3,Trato directo,13,Intencion_Compra_Total,7.67,900,False
Ola 4,2022-Q3,Trato directo,13,Experiencia_Compra_Pasada,11.44,900,False
Ola 4,2022-Q3,Trato directo,13,Experiencia_Venta_Pasada,8.33,900,False
Ola 4,2022-Q3,Cambiauto.mx,14,Top_of_Mind,0.0,900,False
Ola 4,2022-Q3,Cambiauto.mx,14,Awareness_Espontanea,0.0,900,False
Ola 4,2022-Q3,Cambiauto.mx,14,Awareness_Asistida,9.78,900,False
Ola 4,2022-Q3,Cambiauto.mx,14,Consideracion,0.67,900,False
Ola 4,2022-Q3,Cambiauto.mx,14,Intencion_Compra_1a,0.22,900,False
Ola 4,2022-Q3,Cambiauto.mx,14,Intencion_Compra_Total,0.89,900,False
Ola 4,2022-Q3,Cambiauto.mx,14,Experiencia_Compra_Pasada,2.44,900,False
Ola 4,2022-Q3,Cambiauto.mx,14,Experiencia_Venta_Pasada,1.22,900,False
Ola 4,2022-Q3,Tipi Top,15,Top_of_Mind,0.0,900,False
Ola 4,2022-Q3,Tipi Top,15,Awareness_Espontanea,0.0,900,False
Ola 4,2022-Q3,Tipi Top,15,Awareness_Asistida,2.44,900,False
Ola 4,2022-Q3,Tipi Top,15,Consideracion,0.33,900,False
Ola 4,2022-Q3,Tipi Top,15,Intencion_Compra_1a,0.22,900,False
Ola 4,2022-Q3,Tipi Top,15,Intencion_Compra_Total,0.33,900,False
Ola 4,2022-Q3,Tipi Top,15,Experiencia_Compra_Pasada,1.0,900,False
Ola 4,2022-Q3,Tipi Top,15,Experiencia_Venta_Pasada,0.22,900,False
Ola 4,2022-Q3,soloautos.mx,16,Top_of_Mind,0.78,900,False
Ola 4,2022-Q3,soloautos.mx,16,Awareness_Espontanea,6.67,900,False
Ola 4,2022-Q3,soloautos.mx,16,Awareness_Asistida,34.0,900,False
Ola 4,2022-Q3,soloautos.mx,16,Consideracion,4.44,900,False
Ola 4,2022-Q3,soloautos.mx,16,Intencion_Compra_1a,1.0,900,False
Ola 4,2022-Q3,soloautos.mx,16,Intencion_Compra_Total,3.56,900,False
Ola 4,2022-Q3,soloautos.mx,16,Experiencia_Compra_Pasada,11.56,900,False
Ola 4,2022-Q3,soloautos.mx,16,Experiencia_Venta_Pasada,6.78,900,False
Ola 4,2022-Q3,Car One,17,Top_of_Mind,0.0,900,False
Ola 4,2022-Q3,Car One,17,Awareness_Espontanea,0.0,900,False
Ola 4,2022-Q3,Car One,17,Awareness_Asistida,6.33,900,False
Ola 4,2022-Q3,Car One,17,Consideracion,0.56,900,False
Ola 4,2022-Q3,Car One,17,Intencion_Compra_1a,0.33,900,False
Ola 4,2022-Q3,Car One,17,Intencion_Compra_Total,1.33,900,False
Ola 4,2022-Q3,Car One,17,Experiencia_Compra_Pasada,1.0,900,False
Ola 4,2022-Q3,Car One,17,Experiencia_Venta_Pasada,0.56,900,False
Ola 4,2022-Q3,Facebook Marketplace,78,Top_of_Mind,0.89,900,False
Ola 4,2022-Q3,Facebook Marketplace,78,Awareness_Espontanea,6.78,900,False
Ola 4,2022-Q3,Facebook Marketplace,78,Awareness_Asistida,47.56,900,False
Ola 4,2022-Q3,Facebook Marketplace,78,Consideracion,14.22,900,False
Ola 4,2022-Q3,Facebook Marketplace,78,Intencion_Compra_1a,4.56,900,False
Ola 4,2022-Q3,Facebook Marketplace,78,Intencion_Compra_Total,7.33,900,False
Ola 4,2022-Q3,Facebook Marketplace,78,Experiencia_Compra_Pasada,24.0,900,False
Ola 4,2022-Q3,Facebook Marketplace,78,Experiencia_Venta_Pasada,14.11,900,False
Ola 4,2022-Q3,O|X Autos,102,Top_of_Mind,0.11,900,False
Ola 4,2022-Q3,O|X Autos,102,Awareness_Espontanea,3.11,900,False
Ola 4,2022-Q3,O|X Autos,102,Awareness_Asistida,10.22,900,False
Ola 4,2022-Q3,O|X Autos,102,Consideracion,0.89,900,False
Ola 4,2022-Q3,O|X Autos,102,Intencion_Compra_1a,0.33,900,False
Ola 4,2022-Q3,O|X Autos,102,Intencion_Compra_Total,1.78,900,False
Ola 4,2022-Q3,O|X Autos,102,Experiencia_Compra_Pasada,2.67,900,False
Ola 4,2022-Q3,O|X Autos,102,Experiencia_Venta_Pasada,1.67,900,False
Ola 4,2022-Q3,SemiNuevos.com,111,Top_of_Mind,0.0,900,False
Ola 4,2022-Q3,SemiNuevos.com,111,Awareness_Espontanea,2.33,900,False
Ola 4,2022-Q3,SemiNuevos.com,111,Awareness_Asistida,0.0,900,False
Ola 4,2022-Q3,SemiNuevos.com,111,Consideracion,,900,False
Ola 4,2022-Q3,SemiNuevos.com,111,Intencion_Compra_1a,,900,False
Ola 4,2022-Q3,SemiNuevos.com,111,Intencion_Compra_Total,0.0,900,False
Ola 4,2022-Q3,SemiNuevos.com,111,Experiencia_Compra_Pasada,,900,False
Ola 4,2022-Q3,SemiNuevos.com,111,Experiencia_Venta_Pasada,,900,False
Ola 4,2022-Q3,Odetta,384,Top_of_Mind,0.0,900,False
Ola 4,2022-Q3,Odetta,384,Awareness_Espontanea,0.11,900,False
Ola 4,2022-Q3,Odetta,384,Awareness_Asistida,0.0,900,False
Ola 4,2022-Q3,Odetta,384,Consideracion,,900,False
Ola 4,2022-Q3,Odetta,384,Intencion_Compra_1a,,900,False
Ola 4,2022-Q3,Odetta,384,Intencion_Compra_Total,0.0,900,False
Ola 4,2022-Q3,Odetta,384,Experiencia_Compra_Pasada,,900,False
Ola 4,2022-Q3,Odetta,384,Experiencia_Venta_Pasada,,900,False
Ola 4,2022-Q3,Creditas,457,Top_of_Mind,0.0,900,False
Ola 4,2022-Q3,Creditas,457,Awareness_Espontanea,0.0,900,False
Ola 4,2022-Q3,Creditas,457,Awareness_Asistida,2.67,900,False
Ola 4,2022-Q3,Creditas,457,Consideracion,0.33,900,False
Ola 4,2022-Q3,Creditas,457,Intencion_Compra_1a,0.22,900,False
Ola 4,2022-Q3,Creditas,457,Intencion_Compra_Total,0.67,900,False
Ola 4,2022-Q3,Creditas,457,Experiencia_Compra_Pasada,0.67,900,False
Ola 4,2022-Q3,Creditas,457,Experiencia_Venta_Pasada,0.33,900,False
Ola 4,2022-Q3,Caranty,595,Top_of_Mind,0.0,900,False
Ola 4,2022-Q3,Caranty,595,Awareness_Espontanea,0.0,900,False
Ola 4,2022-Q3,Caranty,595,Awareness_Asistida,0.0,900,False
Ola 4,2022-Q3,Caranty,595,Consideracion,,900,False
Ola 4,2022-Q3,Caranty,595,Intencion_Compra_1a,,900,False
Ola 4,2022-Q3,Caranty,595,Intencion_Compra_Total,0.0,900,False
Ola 4,2022-Q3,Caranty,595,Experiencia_Compra_Pasada,,900,False
Ola 4,2022-Q3,Caranty,595,Experiencia_Venta_Pasada,,900,False
Ola 4,2022-Q3,Wahu,820,Top_of_Mind,0.0,900,False
Ola 4,2022-Q3,Wahu,820,Awareness_Espontanea,0.0,900,False
Ola 4,2022-Q3,Wahu,820,Awareness_Asistida,0.0,900,False
Ola 4,2022-Q3,Wahu,820,Consideracion,,900,False
Ola 4,2022-Q3,Wahu,820,Intencion_Compra_1a,,900,False
Ola 4,2022-Q3,Wahu,820,Intencion_Compra_Total,0.0,900,False
